segment_id,label,ch1_mean,ch1_std,ch1_min,ch1_max,ch1_rms,ch1_peak_to_peak,ch2_mean,ch2_std,ch2_min,ch2_max,ch2_rms,ch2_peak_to_peak
4140,Other,0.10110785570408354,0.01390937840413486,0.0534090215467253,0.156412134529695,0.10206012587032798,0.10300311298296969,2.070708203625708,0.01441798902874819,2.0219129585546,2.12110114142709,2.0707583980200197,0.09918818287248987
4141,Other,0.10074772630165418,0.014316555213322424,0.0495940914362449,0.160227064640176,0.10175985509094011,0.11063297320393109,2.0708127327107353,0.01463406195872774,2.01809802844412,2.12110114142709,2.070864440210009,0.10300311298296982
4142,Other,0.10069202832204116,0.013925909156673692,0.0381493011048038,0.156412134529695,0.1016504575171537,0.11826283342489119,2.0701985289629476,0.014695035021577686,2.01428309833364,2.12491607153757,2.0702506837034584,0.11063297320392973
4143,Other,0.1005493499359092,0.013807672349553405,0.0495940914362449,0.156412134529695,0.1014929730978778,0.10681804309345008,2.0710462064334965,0.014652216063259966,2.01046816822316,2.12110114142709,2.071098036457507,0.11063297320392973
4144,Other,0.10030366843679428,0.013944757945221412,0.0495940914362449,0.152597204419215,0.1012683671045859,0.1030031129829701,2.070917261795762,0.014261665475667299,2.02572788866508,2.11728621131661,2.0709663687046675,0.09155832265152997
4145,Other,0.10070881401452729,0.014312506419460918,0.0419642312152841,0.148782274308735,0.10172076022238409,0.1068180430934509,2.0706868400170895,0.014434344017653566,2.01809802844412,2.12491607153757,2.0707371488692567,0.10681804309344978
4146,Other,0.10036623329060615,0.013904278113056015,0.0534090215467253,0.156412134529695,0.1013247735491651,0.10300311298296969,2.0707898431300724,0.014705581276783574,2.0219129585546,2.12110114142709,2.070842057842982,0.09918818287248987
4147,Other,0.10064319721662703,0.013995092839315338,0.0534090215467253,0.156412134529695,0.10161159269279238,0.10300311298296969,2.0714582188854287,0.014878538569408944,2.0219129585546,2.12491607153757,2.0715116517890872,0.10300311298296982
4148,Other,0.10054629799182083,0.013915484572222544,0.0495940914362449,0.148782274308735,0.10150467354136851,0.0991881828724901,2.071423121528412,0.014497495378019353,2.01809802844412,2.12491607153757,2.0714738535098016,0.10681804309344978
4149,Other,0.1004928889702741,0.013991089617318334,0.0495940914362449,0.152597204419215,0.10146216695040408,0.1030031129829701,2.0712766282121695,0.014852357242362802,2.01428309833364,2.12491607153757,2.071329877902993,0.11063297320392973
4150,Other,0.10046923640358911,0.014194738428442327,0.0495940914362449,0.152597204419215,0.10146702943602998,0.1030031129829701,2.071500946102666,0.014438186238655542,2.0219129585546,2.12491607153757,2.0715512619595255,0.10300311298296982
